Name,Stars⭐,Last Updated,First Commit,URL,Forks,Issues,Language,License,Description,Topics
tabbled,115,2025-07-25,2022-12-05,https://github.com/tabbled/tabbled,20,0,Vue,Other,"Self-hosted low-code platform for business applications like CRM, ERP, WMS, etc. Built using JavaScript/TypeScript. 🚀","crm,crm-platform,docker,erp,internal-applications,javascript,low-code,low-code-development-platform,low-code-framework,low-code-no-code,low-code-platform,no-code,no-code-platform,nodejs,self-hosted,typeorm,typescript,vuejs,web-development-tools,wms"
edgelinkd,109,2026-01-19,2025-07-09,https://github.com/oldrev/edgelinkd,11,10,Rust,Apache License 2.0,Node-RED Reimplemented in Rust,"event-driven,flow,flow-based-programming,flowing,iot,low-code,node-red,nodered,rust"
pulseui,107,2025-09-14,2022-09-06,https://github.com/timestored/pulseui,13,144,Java,Other,Real-time interactive database applications,"database,kdb,lowcode,mysql,postgresql,sql"
mona-saas,106,2026-02-04,2021-05-03,https://github.com/microsoft/mona-saas,38,5,C#,MIT License,"Go transactable with the Azure Marketplace in hours, not months!","appsource,azure,azure-marketplace,isv,low-code,no-code,saas"
tiny-engine-backend-java,105,2026-04-17,2024-10-16,https://github.com/opentiny/tiny-engine-backend-java,83,13,Java,No license,"TinyEngine Backend Java is a Spring Boot-based RESTful API service that powers a low-code/visual development platform, enabling users to create applications through drag-and-drop interfaces, component libraries, and visual page builders.","java,lowcode,service,spring-boot"
Power-Platform-For-Beginners,102,2025-10-28,2023-06-13,https://github.com/microsoft/Power-Platform-For-Beginners,33,0,HTML,MIT License,Event-in-a-box to get started with Power Platform and AI Copilot (aka LowCode),"ai,copilot,custom-connector,low-code,power-apps,power-automate,power-platform"
LatteReview,102,2026-03-19,2024-12-10,https://github.com/PouriaRouzrokh/LatteReview,11,4,Jupyter Notebook,Other,This is the repository for the LatteReview python package. LatteReview is a low-code Python package designed to automate systematic literature review processes through AI-powered agents.,"ai,deep-learning,large-language-models,multi-agent,multi-agent-systems,multiagent,review,review-tools"
connect-platform,102,2025-10-24,2018-02-15,https://github.com/CONNECT-platform/connect-platform,16,56,JavaScript,MIT License,Visual Backend Programming Platform,"backend,low-code,low-code-development-platform,microservice,nodejs,nodejs-framework,visual-programming-language"
api2mcp4j,101,2026-03-12,2025-04-15,https://github.com/TheEterna/api2mcp4j,15,0,Java,Apache License 2.0,Spring Boot Starter: Auto-convert existing REST APIs (@RestController) to MCP Server with zero/low-code. Expose controllers as MCP Tools instantly.,"agent,ai,framework,java,maven,mcp,mcp-server,multi-agent-systems,spring,spring-ai,spring-boot,spring-mvc"
ToolsForMCPServer,100,2026-01-01,2025-07-03,https://github.com/tanaikech/ToolsForMCPServer,21,0,JavaScript,MIT License,"The Gemini CLI confirmed that the MCP server built with Google Apps Script (GAS), a low-code platform, offers immense possibilities. If you've created snippets for GAS, these could be revitalized and/or leveraged in new ways by using them as the MCP server. The Gemini CLI and other MCP clients will be useful in achieving this.","gas-library,google-apps-script,google-apps-script-library,google-workspace,mcp,mcp-server,model-context-protocol"
PayrollEngine,99,2026-04-01,2023-05-23,https://github.com/Payroll-Engine/PayrollEngine,22,0,PowerShell,MIT License,"Open-source framework for regulation-driven payroll applications — multi-tenant, multi-country, API-first, with No-Code/Low-Code automation and test-driven development.","automated-testing,blazor,csharp,docker,dotnet,hrm,low-code,mit-licensed,multi-tenant,no-code,open-source,payroll,payroll-automation,payroll-management-system,payroll-processing,regulations,restful-api,scripting-interface,swagger"
kaoto,97,2026-04-16,2023-08-07,https://github.com/KaotoIO/kaoto,58,313,TypeScript,Apache License 2.0,The UI of the Kaoto project,"apache-camel,camel,camel-jbang,camel-k,camel-quarkus,components,connectors,editor,eip,integration,integration-flow,jbang,low-code,no-code,quarkus,spring-boot,visualisation,visualization,yaml"
jeecg-boot-starter,96,2026-04-14,2022-07-29,https://github.com/jeecgboot/jeecg-boot-starter,97,0,Java,Apache License 2.0,JeeccgBoot项目的启动模块，拆分出来便于维护 含各种starter：微服务启动、xxljob、分布式锁starter、rabbitmq、分布式事务、分库分表shardingsphere、mongondb,"ai,deepseek,gpt,gpt-4,jeecg,jeecgboot,langchain4j,low-code,ollama,springboot"
artgen,95,2026-02-10,2021-11-01,https://github.com/hisorange/artgen,9,14,TypeScript,GNU General Public License v3.0,Next Generation Low Code Headless CMS,"database,docker,headless-cms,lowcodeplatform,mysql,nocode,postgres,sqlite"
deepfish,95,2025-11-23,2025-11-23,https://github.com/noahgsolomon/deepfish,6,0,TypeScript,MIT License,"A visual node-based editor for building, sharing, and executing complex AI workflows with Fal.ai and Replicate.","ai,comfyui-web,fal-ai,generative-ai,low-code,nextjs,node-editor,react-flow,replicate,typescript,visual-programming,workflow-automation"
appsmith-docs,93,2026-04-16,2020-08-26,https://github.com/appsmithorg/appsmith-docs,270,223,MDX,Apache License 2.0,Mirror of documentation at https://docs.appsmith.com. Raise Pull requests against this repository to update the documentation,"documentation,hacktoberfest,lowcode"
zflow,92,2025-09-02,2022-12-14,https://github.com/zflow-dev/zflow,6,0,Rust,MIT License,Flow Based Low/No Code Workflow and Robotic Process Automation Library,"dag,fbp,flowbased,low-code,no-code,rust,visual-programming"
runnable,86,2026-04-19,2022-09-21,https://github.com/kineticio/runnable,4,18,TypeScript,MIT License,Build internal workflows with ease,"low-code,nodejs,remix,remix-run,typescript"
yao-amis-admin,83,2026-01-14,2023-08-01,https://github.com/wwsheng009/yao-amis-admin,23,4,PLpgSQL,No license,使用amis-yao创建的管理后台应用,"admin,amis,lowcode,yao"
playbooks,81,2026-04-06,2024-09-18,https://github.com/playbooks-ai/playbooks,12,14,Python,MIT License,▶📚 Playbooks is a semantic programming system for AI agents,"agent-orchestration,ai-agents,ai-agents-framework,ai-automation,context-engineering,conversational-ai,llm,llm-framework,low-code,mcp,multi-agent-systems,natural-language-programming,software-3-0,workflow-automation"
Once,79,2025-06-23,2021-08-10,https://github.com/YiiGaa/Once,11,0,Java,Apache License 2.0,A RESTful-API back-end low-code framework,
www-project-citizen-development-top10-security-risks,75,2026-04-09,2021-08-23,https://github.com/OWASP/www-project-citizen-development-top10-security-risks,26,6,HTML,Other,OWASP Citizen Development Top 10,"appsec,cybersecurity,infosec,lowcode,nocode,owasp,owasp-top-10,security"
lozn.hookui,76,2025-10-31,2024-01-20,https://github.com/Xposed-Modules-Repo/lozn.hookui,4,0,JavaScript,No license,"HOOKUI,No Code, dyamic analaysis","hook,low-code,universal"
iPLAss,74,2026-04-17,2018-08-22,https://github.com/dentsusoken/iPLAss,30,105,Java,GNU Affero General Public License v3.0,Java-based open source low-code development platform for enterprise,"framework,groovy,java,low-code"
manta,73,2025-11-19,2025-07-17,https://github.com/manta-ide/manta,3,0,TypeScript,MIT License,No description,"ai,ai-agents,artificial-intelligence,claude,claude-ai,claude-code,graph,graphs,low-code,react,react-flow,typescript,vibe-coding"
locokit,71,2026-02-12,2021-11-02,https://github.com/locokit/locokit,9,156,TypeScript,MIT License,The Low Code Kit repository,"airtable,locokit,low-code,nocode"
esphome_component_bthome,70,2025-09-07,2023-06-15,https://github.com/afarago/esphome_component_bthome,16,14,C++,MIT License,"This package implements ESPHome components to low-code support Bluetooth Low Eneregy BTHome device standalone reception, and a leverage this protocol over ad-hoc routerless WiFi transmission over ESP-NOW channel.","bluetooth-low-energy,bthome,esp-now,esphome,esphome-component"
crud,70,2026-01-15,2022-07-20,https://github.com/cdfmlr/crud,16,7,Go,MIT License,A package helps writing CRUD servers. All you need is this package and models.,"api,crud,golang,low-code,restful"
BESSER-Agentic-Framework,69,2026-04-13,2023-07-04,https://github.com/BESSER-PEARL/BESSER-Agentic-Framework,12,37,Python,MIT License,"Design and implement agents, bot and chatbots in Python","agent,bot,chatbot,framework,low-code,nlp,python"
mobile-maker,69,2025-11-18,2022-06-01,https://github.com/iamwhj/mobile-maker,11,0,JavaScript,No license,"A lowcode platform build with Vue3, Vite, and Monorepo. The development is easy and it's fast! 制作h5页面的低代码系统，快速上手开发！",
interaqt,69,2026-03-22,2023-08-20,https://github.com/InteraqtDev/interaqt,7,1,TypeScript,No license,Better application framework for LLM era.,"aigc,cms-framework,framework,headless-cms,low-code,nocode,web-framework"
dimension-ui,67,2026-04-12,2025-07-04,https://github.com/akardapolov/dimension-ui,2,3,Java,Apache License 2.0,"Dimension UI is a desktop application designed to collect, store, visualize, and analyze time series data","adhoc-analysis,anomaly-detection,column-store,database,forecasting,gui,interactive,low-code,motif-discovery,multidimensional-analysis,real-time-analytics,time-series,time-series-analysis,visualization"
dafthunk,66,2026-04-19,2025-02-13,https://github.com/dafthunk-com/dafthunk,9,7,TypeScript,MIT License,A workflow execution platform built on top of the fantastic Cloudflare infrastructure.,"artificial-intelligence,automation,cloudflare,data-flow,development,generative-ai,graph,integration,integration-framework,low-code,node-based-ui,react,react-flow,typescript,workflow,workflow-automation"
N8N-AI-Agents-Masterclass,65,2025-11-09,2025-09-07,https://github.com/ChinmayKaitade/N8N-AI-Agents-Masterclass,33,0,HTML,MIT License,"Learn n8n workflow automation with AI Agents 🤖 | Step-by-step guide to build no-code workflows, automate tasks, and create intelligent pipelines 🚀 | Integrate OpenAI, Hugging Face, LLMs, and external APIs 🌐 | Master chatbots, data automation, and smart workflows using n8n. 🧠","ai-agents,ai-workflows,api-integration,automation,chatbots,data-automation,huggingface,intelligent-automation,llm,low-code,machine-learning,n8n,n8n-workflow,no-code,openai,workflow-automation"
esp-lowcode-matter,63,2025-12-30,2024-11-04,https://github.com/espressif/esp-lowcode-matter,30,7,ZAP,No license,ESP LowCode: For Building Matter-enabled connected products,
app-builder,61,2026-04-15,2018-01-19,https://github.com/entando/app-builder,22,9,JavaScript,GNU Lesser General Public License v3.0,This is the repository of the Entando App Builder where Devs and Business IT use low-code composition features to create Apps from components.,entando
GenAIStudio,60,2026-04-13,2024-10-15,https://github.com/opea-project/GenAIStudio,27,12,JavaScript,Apache License 2.0,"GenAI Studio is a low code platform to enable users to construct, evaluate, and benchmark GenAI applications. The platform also provide capability to export developed application as a ready-to-deploy package for immediate enterprise integration. ",
PowerFxSnippets,60,2026-02-25,2024-07-21,https://github.com/PowerAppsDarren/PowerFxSnippets,17,0,Python,MIT License,"My bag of tricks for the Power Platform, mostly canvas Power Apps (PowerFx & YAML)","canvas,canvasapp,dataverse,low-code,low-code-development,low-code-no-code,lowcode,lowcodedevelopment,microsoft,msapp,power-apps,power-fx,power-platform,powerapps,powerautomate,powerfx,powerfx-lang,powerfx-language,powerplatform"
Trick,59,2025-06-23,2020-03-11,https://github.com/YiiGaa/Trick,11,0,JavaScript,Apache License 2.0,A front-end web page low-code framework,
limbas,58,2025-11-25,2013-05-16,https://github.com/limbas/limbas,10,0,PHP,GNU General Public License v2.0,Low-code database framework that fits your needs,"appliance,cms,crm,database-gui,database-management,dms,erp,form-generator,php,product-catalog,report-generator,user-group-management,workflow,workflow-engine"
dex,57,2026-03-11,2022-06-01,https://github.com/appsource/dex,395,3,JavaScript,GNU General Public License v3.0,"DEX White-label at your own domain without coding skills. 1 min installation, JUST FROK AND ADD DOMAIN","binance,bsc,clone,dex,ethereum,evm,exchange,exchnage,fork,low-code,low-code-framework,uniswap,uniswap-v2"
CodeSpirit,55,2026-03-23,2024-12-30,https://github.com/xin-lai/CodeSpirit,13,1,C#,GNU Affero General Public License v3.0,CodeSpirit is a revolutionary full-stack low-code + AI development framework that achieves backend-driven full-stack development paradigm through intelligent code generation engine and deep AI collaboration.,"ai-agents,aspire,full-stack,low-code"
frontend,55,2026-04-16,2022-04-26,https://github.com/nuclia/frontend,18,5,TypeScript,MIT License,"Nuclia RAG-as-a-Service, automatically indexes files and documents, from internal and external sources, to fuel diverse company use cases with LLMs. ","angular,electron,front-end,low-code,react,svelte"
CoCreate-admin,55,2026-03-01,2019-06-29,https://github.com/CoCreate-app/CoCreate-admin,19,1,HTML,MIT License,"A No Code Admin, CRM, CMS, Website Builder platform. Powered by CoCreateJS to provide Realtime and Collaborative CRUD functionality. ","admin,cms,cocreate,cocreate-framework,cocreatejs,cocreatejs-component,collaboration,collaborative-framework,crm,html5-framework,javascript-framework,low-code,low-code-framework,no-code,no-code-framework,realtime,realtime-framework,shared-editing"
chat-flow-builder,55,2026-04-18,2024-09-28,https://github.com/Azim-Ahmed/chat-flow-builder,12,0,TypeScript,No license,React-flow chatbot,"automation,automation-builder,chatbot,figjam,flow-builder,landbot,low-code,miro,n8n,n8n-workflow,no-code,react-flow,react-flow-renderer,reactflow,workflow-builder,xyflow"
xgen,54,2025-05-18,2022-03-01,https://github.com/YaoApp/xgen,33,2,TypeScript,Apache License 2.0,A official lowcode resolution based yao app engine.,"ant-design,components,design-system,low-code,mobx,react,shadow-dom,typescript,umi"
node-red-openai-api,54,2026-04-14,2023-11-09,https://github.com/allanbunch/node-red-openai-api,14,0,JavaScript,MIT License,"Build low-code, event-driven AI applications and workflows using **any** OpenAI API-compatible framework.","agent-builder,agents,ai,automation,chatkit,llm,node-red,node-red-contrib,openai,openai-api,realtime-api,responses-api"
agent-studio,55,2026-04-17,2026-02-26,https://github.com/openJiuwen-ai/agent-studio,8,0,TypeScript,Apache License 2.0,"openJiuwen agent-studio provides zero-code and low-code visual development, workflow orchestration, and unified management for models, knowledge bases, plugins, and other resources.",
quark-ui-react,53,2026-04-16,2020-02-10,https://github.com/quarkcloudio/quark-ui-react,15,6,TypeScript,MIT License,QuarkUI is a low code engine that can configure and combine rich front-end pages through JSON.,
owlite,53,2025-11-14,2023-12-08,https://github.com/SqueezeBits/owlite,4,0,Python,GNU Affero General Public License v3.0,OwLite is a low-code AI model compression toolkit for AI models.,
vibra-code,54,2026-03-06,2026-03-06,https://github.com/sa4hnd/vibra-code,20,0,TypeScript,GNU Affero General Public License v3.0,"Open-Source AI App Builder for Mobile — Build apps with AI like vibecodeapp, rork, lovable & bolt.new but fully open source. Describe what you want → AI builds it → Preview on your phone. Built with Claude Code, Expo, React Native, Convex, E2B.","ai-agent,ai-app-builder,ai-code-generation,ai-mobile,android-app,app-builder,claude-code,expo,ios-app,low-code,mobile-app-builder,nextjs,no-code,open-source,prompt-to-app,react-native,self-hosted,text-to-app,typescript,vibe-coding"
appsemble,51,2026-04-19,2019-12-06,https://github.com/appsemble/appsemble,11,1,TypeScript,GNU Lesser General Public License v3.0,This is a mirror of https://gitlab.com/appsemble/appsemble,"app-builder,apps,framework,low-code,lowcode,pwa"
gou,50,2026-04-13,2021-08-24,https://github.com/YaoApp/gou,53,3,Go,Apache License 2.0,App engine framework,"dsl,dsl-syntax,framework,go,golang,lowcode,sql"
